FIPS,State,County,CHILDPOVRATE15,FARM_TO_SCHOOL15,FDPIR15,LACCESS_BLACK15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,LACCESS_HHNV10,LACCESS_HHNV15,LACCESS_HISP15,LACCESS_LOWI10,LACCESS_LOWI15,LACCESS_MULTIR15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_NHPI15,LACCESS_POP10,LACCESS_POP15,LACCESS_SENIORS10,LACCESS_SENIORS15,LACCESS_SNAP15,LACCESS_WHITE15,MEDHHINC15,PCH_LACCESS_HHNV_10_15,PCH_LACCESS_LOWI_10_15,PCH_LACCESS_POP_10_15,PCH_LACCESS_SENIORS_10_15,PCT_18YOUNGER10,PCT_65OLDER10,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_HISP10,PCT_LACCESS_BLACK15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,PCT_LACCESS_HISP15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,PCT_LACCESS_MULTIR15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_NHASIAN10,PCT_NHBLACK10,PCT_NHNA10,PCT_NHPI10,PCT_NHWHITE10,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PERCHLDPOV10,PERPOV10,POPLOSS10,POVRATE15,Population_Estimate_2015
24027,MD,howard,6.5,1,0.0,7236.525841,17136.93032,15019.97433,-12.35318081,695.2914926,473.9565917,2359.954578,4931.843255,5337.770628,2413.50643,8092.747701,103.6173988,12.3166203,61595.7652,53712.7932,5579.323734,4890.78185,699.5291642,35854.0793,110224.0,-31.83339695,8.230743591,-12.79791229,-12.34095595,26.0076284,10.11721267,13.05839903,17.52505923,5.827194037,2.520691029,5.969287954,5.23189102,0.663769098,0.452468846,0.822040364,1.717903497,1.859299729,0.840694021,2.818937841,0.036092934,0.004290235,21.45558465,18.70971775,1.943439655,1.703600624,0.667814647,12.48901172,14.3166658,17.12036505,0.177996064,0.036574534,59.20615845,3.025846178,3.439037726,0.0,0.0,0.0,5.2,311449
24029,MD,kent,21.6,1,0.0,0.357262631,3.560935637,0.595437715,-83.2786162,202.6317582,222.7696605,0.0,5.685569778,0.840860092,0.071452527,0.047635018,0.0,0.0,18.82849129,3.02482369,4.22949505,0.643072752,0.145988452,2.548473453,52274.0,9.938176756,-85.21062753,-83.93485891,-84.79551946,17.56696539,21.77055998,43.65551993,49.97535732,4.490765955,0.00176889,0.017631013,0.002948149,2.481711675,2.728348567,0.0,0.028150566,0.004163292,0.000353778,0.000235852,0.0,0.0,0.093224198,0.014976599,0.020941204,0.003184001,0.001787979,0.012618079,0.77734317,14.86854483,0.113878299,0.014853691,78.1452691,5.95510765,5.224248398,0.0,0.0,0.0,14.8,19713
24031,MD,montgomery,10.5,1,0.0,21824.4343,40687.27109,47761.15122,17.38597832,1444.051082,1858.772363,17297.98786,11862.54084,18542.5986,11509.57584,26980.1853,437.9335768,77.41454994,152763.3051,181385.2865,19938.47625,23746.31947,1951.499199,120555.7429,98314.0,28.71929436,56.3122003,18.73616268,19.09796505,24.0312335,12.32474117,23.81425189,28.91993861,17.02015997,2.245827418,4.186893813,4.914826264,0.404398683,0.520539132,1.780036763,1.220706071,1.908112519,1.184384467,2.776376195,0.045065234,0.007966288,15.71999596,18.66531997,2.051754286,2.443597602,0.54650678,12.40570037,13.85883798,16.63848805,0.162588742,0.043940122,49.26696145,6.807940398,5.913160251,0.0,0.0,0.0,7.5,1033994
24033,MD,prince georges,14.2,1,0.0,136917.0205,51782.74917,44741.80987,-13.59707512,3339.888221,2874.689577,12677.25998,33543.97438,34905.96411,11734.0572,8603.669201,672.735776,103.5555941,230853.8364,200531.8323,23643.19946,19743.92597,3978.48289,42500.79407,76366.0,-13.92856927,4.060311141,-13.1347196,-16.49215665,23.85849297,9.440712515,45.56299443,55.41102372,14.9373422,15.85752247,5.997399779,5.181928826,1.098495675,0.945490944,1.468261099,3.885012437,4.042756029,1.359020778,0.996463969,0.077915241,0.011993652,26.73714257,23.22529387,2.738319643,2.286711678,1.308530693,4.922377761,4.032220704,63.51937643,0.249704663,0.038220101,14.9235598,8.855852584,7.473511115,0.0,0.0,0.0,9.5,905737
24035,MD,queen annes,10.5,1,0.0,470.7116984,2688.597922,2759.123437,2.623133619,454.5979392,355.7289981,257.9710072,1487.094944,1291.845467,291.9544652,121.0572837,21.44440235,4.3985071,10966.90221,11148.83043,1344.414592,1351.193063,230.0784299,10239.26402,83914.0,-21.74865581,-13.12959052,1.658884377,0.504194985,23.79597473,14.93995565,18.91787688,22.71608138,3.037784008,0.984793712,5.624917196,5.77246629,2.523301172,1.974517085,0.539710882,3.111207465,2.702718665,0.610808957,0.253268513,0.044864644,0.009202283,22.94427007,23.32488898,2.812700514,2.826882009,1.277078319,21.42195075,0.962383363,6.816184778,0.265701494,0.025105653,87.31118457,3.701323737,3.524685759,0.0,0.0,0.0,7.2,48991
24037,MD,st marys,12.7,1,0.0,3680.961038,3525.699211,5448.164422,54.52720427,921.0579151,1417.079483,1096.684556,2319.672883,3935.011889,1063.15773,693.5205899,106.0396623,29.92219443,13701.97703,19594.91939,1443.636641,1779.064252,714.8730174,14021.31815,83148.0,53.85346132,69.63649996,43.00797144,23.23490563,26.23465302,10.25287444,24.15609982,27.88584806,3.777424846,3.500642922,3.352986858,5.181276852,2.449361544,3.768427516,1.042961603,2.206039774,3.742248661,1.011077146,0.659547308,0.10084513,0.028456405,13.03076245,18.63502905,1.372917653,1.691913774,1.901055785,13.33446011,2.426985954,14.10447832,0.32239351,0.060864851,76.46337172,4.620462046,3.890530071,0.0,0.0,0.0,8.7,110965
24039,MD,somerset,35.9,1,0.0,3627.23994,797.996417,690.4450165,-13.47767961,490.5503562,440.1406499,217.9021374,2929.919288,3175.750315,156.5758783,39.86358366,10.42948501,4.235653549,7267.593915,6019.388932,538.8778332,496.3230035,280.184869,2181.044417,38692.0,-10.27615323,8.390368584,-17.17494123,-7.896934527,16.86815263,13.82697393,59.69178082,82.49656121,3.260294673,13.70321096,3.014720124,2.608405805,5.582047749,5.008427969,0.823204146,11.06882995,11.99754558,0.591522018,0.150599107,0.039401152,0.016001713,27.45596492,22.74041908,2.035805943,1.875039681,3.188266602,8.239684237,0.691348697,41.86626369,0.313562524,0.007555723,52.11938043,5.890410959,0.0,0.0,0.0,0.0,25.8,25684
24041,MD,talbot,15.9,1,0.0,355.1006007,1027.58546,1027.58546,0.0,283.0856035,437.7821338,258.0900975,602.9139851,895.6938358,231.8701967,71.83642823,13.43246084,5.127960373,4181.282052,4181.282052,759.3631884,759.3631884,160.5844284,3503.914387,62018.0,54.64655507,48.56079937,0.0,0.0,19.51987719,23.70970303,29.26287744,38.78918919,5.486739717,0.939867134,2.719775183,2.719775183,1.752092613,2.709550868,0.683103323,1.595770433,2.370689312,0.61370546,0.190134001,0.03555254,0.013572496,11.06686266,11.06686266,2.009854397,2.009854397,0.993900033,9.274030985,1.225451273,12.64623366,0.127044624,0.042348208,78.95029379,5.972468917,4.735135135,0.0,0.0,0.0,10.4,37414
24043,MD,washington,17.8,1,0.0,6853.005289,7398.055354,7529.655172,1.778843375,1546.129921,1809.194311,1336.776421,9186.280236,9559.196661,1299.088702,536.2038154,68.22735182,8.847403888,35617.23747,36575.92929,4804.816139,4968.242867,1917.075066,27810.5568,55270.0,17.01437804,4.059493238,2.691651245,3.401310758,22.91189039,14.31458997,36.00828605,43.83715195,3.461981958,4.648311259,5.018012178,5.107274755,2.776464742,3.24886295,0.906719407,6.230943659,6.483888395,0.881156279,0.363700614,0.046277794,0.006001088,24.15874481,24.80901396,3.259049134,3.369899523,3.442589951,18.86356698,1.385064098,9.384792783,0.165502272,0.041375568,83.25849556,7.88075295,4.716854235,0.0,0.0,0.0,12.0,149116
24045,MD,wicomico,21.7,1,0.0,6841.800719,6218.029139,6299.295882,1.306953397,1027.840805,880.7022867,1105.974678,7023.114358,8746.47747,1069.987271,928.7096952,39.2051511,22.62615706,26326.18589,26408.114,3804.925862,3929.012923,1676.29807,17505.78498,52153.0,-14.31530233,24.53844583,0.311203856,3.261221514,22.37853605,13.01186027,46.10624392,55.84854632,4.535464333,6.929598735,6.297822551,6.380132156,2.761528225,2.366207111,1.120167196,7.113239097,8.85871742,1.083717978,0.940627445,0.039708255,0.022916509,26.66401901,26.74699847,3.853752912,3.979432331,4.503756232,17.73042952,2.491568169,23.83600215,0.200540853,0.021269484,66.61096087,5.937978028,4.536849222,0.0,0.0,0.0,14.7,101800
24047,MD,worcester,20.7,1,0.0,675.9542319,1708.835151,1745.316641,2.134874754,438.1732509,469.8102022,388.717512,1965.321163,2235.768427,329.3770426,132.0358062,21.88718893,4.931993581,10320.92706,10662.43345,2947.927933,2968.910105,353.0945443,9498.24717,53366.0,7.220192281,13.76097042,3.308873189,0.711759983,18.31344502,23.24600614,35.40826989,38.18318318,3.152330237,1.313705896,3.321092919,3.391994094,1.97117842,2.113501292,0.755466071,3.819569252,4.345179047,0.640138847,0.256609411,0.042537391,0.009585248,20.05855145,20.72226348,5.729249297,5.770027801,1.588440975,18.45968665,1.105842111,13.55191044,0.244878921,0.019434835,80.32611653,5.508284819,5.06006006,0.0,0.0,0.0,11.3,51425
24510,MD,baltimore,33.9,1,0.0,4929.264712,4882.348146,3358.805046,-31.20513029,1950.606135,1212.942699,600.0767042,7607.305304,5506.728867,737.8004792,359.3367056,68.481585,2.793473557,20615.5713,13717.33854,2368.617294,1417.008741,1459.252128,7619.661581,43192.0,-37.81713912,-27.61262173,-33.46127382,-40.17569893,21.50859716,11.72569614,76.4031938,87.1060409,4.180616818,0.793812287,0.786256809,0.540904348,0.780545306,0.485365402,0.096636778,1.225085843,0.886807524,0.118815913,0.057867838,0.011028323,0.000449863,3.319946229,2.209049931,0.381443809,0.228196093,0.583927415,1.227075707,2.318503094,63.2790143,0.303400697,0.030919816,28.04040833,7.310072758,0.085116444,1.0,1.0,1.0,22.7,622150
25001,MA,barnstable,11.5,1,0.0,1522.168781,19545.70675,18820.53914,-3.710111999,2000.852992,2214.205942,1966.196482,18588.41155,20979.40461,3300.833662,1005.382658,609.2542559,30.36599817,108706.0721,104445.4107,25981.15213,24762.3445,3057.19983,97977.40534,65735.0,10.66309975,12.86281539,-3.919432759,-4.691122306,17.25385385,24.95692211,19.76065932,0.0,2.171033128,0.705073363,9.053632787,8.717732871,2.089554584,2.312365873,0.910748389,8.610210643,9.717726143,1.528956525,0.465696407,0.282208486,0.014065626,50.3529942,48.37944245,12.03455131,11.46999579,3.192731272,45.38344204,1.048228711,1.78657452,0.548432521,0.030108204,91.40248647,4.08309186,0.0,0.0,0.0,0.0,7.6,213811
25003,MA,berkshire,19.6,1,0.0,632.5421272,5619.325066,6037.841623,7.447808271,1446.225834,1394.80134,736.8329075,7600.894352,7836.063556,749.6946743,521.4579703,34.54203957,4.897885259,31188.85222,31915.06443,6057.34168,6208.65744,1471.535898,29971.92973,50646.0,-3.555771993,3.093967541,2.328435165,2.498055553,19.52765987,18.58419893,32.64403469,0.0,3.452243959,0.482050715,4.282401989,4.601347078,2.578356302,2.486675831,0.561529129,5.792525741,5.971744607,0.571330885,0.397395172,0.026323962,0.003732604,23.76854893,24.32198418,4.616207775,4.731523209,2.623479521,22.84115085,1.220859784,2.540790587,0.150130698,0.017527949,90.63169206,7.386983744,0.0,0.0,0.0,1.0,14.3,127857
25005,MA,bristol,17.3,1,0.0,3123.820075,38482.17953,35765.51325,-7.059543695,2683.250147,3090.908692,3426.002674,24807.5037,24684.33847,3993.299499,2771.545665,227.0075043,51.66032994,170345.8663,158761.3759,22917.94402,21607.2446,4652.719341,148594.0428,59839.0,15.19271494,-0.496483788,-6.800570315,-5.719096843,22.32579771,14.20410918,32.27922173,0.0,6.02241535,0.569743851,7.018645327,6.523160993,1.259682713,1.451062717,0.624857998,4.524563631,4.502099906,0.728325506,0.505493615,0.041403194,0.009422167,31.06885403,28.95599477,4.179932702,3.940878303,2.184272729,27.10160643,1.849403139,2.870040216,0.198619331,0.021704041,85.60219594,6.134490662,0.0,0.0,0.0,0.0,12.6,556878
25007,MA,dukes,13.4,1,0.0,25.72011385,479.7425776,241.313492,-49.69937979,181.5577796,78.48674375,33.93925748,717.4204559,227.0141325,104.0399638,8.524178091,8.651694274,3.99999994,2789.793437,1177.391224,509.7088425,206.445799,10.13361027,1026.455261,64456.0,-56.77037695,-68.35689161,-57.79647307,-59.4973087,19.18959782,16.32295132,12.44404655,0.0,2.322346538,0.155549524,2.901376339,1.459410293,2.464139246,1.065238107,0.205257076,4.338799249,1.372930949,0.629210546,0.051552332,0.052323521,0.024191109,16.87204981,7.120600087,3.08260564,1.248538246,0.137535427,6.207772971,0.743876625,2.88478984,1.058361052,0.02419111,86.33202298,4.341987466,0.0,0.0,0.0,0.0,8.5,17275
25009,MA,essex,16.6,1,0.0,3819.4418,55728.09037,52062.1241,-6.578309519,4709.893799,4348.268521,12853.67084,33546.53849,32797.29909,8784.270799,6805.94868,402.0486872,42.02448421,238892.0763,222643.7739,34497.15687,32048.43524,5507.793249,202790.0395,68237.0,-7.677992203,-2.23343282,-6.801524198,-7.098328823,23.1564174,14.14004271,31.5738077,0.0,16.51665391,0.513946787,7.498811206,7.005516195,1.647069409,1.520607548,1.729599027,4.514045916,4.413227733,1.182017684,0.915813262,0.054099955,0.005654844,32.14548654,29.95910349,4.641961797,4.312460085,1.926098158,27.28757097,3.076595991,2.632814781,0.123123046,0.021664274,76.03150874,4.837815725,0.0,0.0,0.0,0.0,11.5,777175
25011,MA,franklin,16.9,1,0.0,210.0809786,2395.504851,2170.266002,-9.402562868,1109.885457,901.297048,447.5612006,3779.881535,4055.974339,411.7589733,217.5482121,37.19815536,2.000000045,12347.57673,11057.25505,1857.345599,1501.333772,663.5464344,10178.66872,57325.0,-18.79368793,7.304271356,-10.44999926,-19.16777509,19.71081096,15.24127109,31.94005505,0.0,3.152496777,0.294346492,3.356365033,3.040780701,3.643508165,2.958758611,0.62708233,5.296028604,5.682864904,0.576919483,0.304808906,0.052118696,0.002802219,17.30030926,15.49242707,2.602344896,2.103533279,2.178275998,14.26143126,1.242784285,0.984980104,0.245194194,0.012609987,92.44241439,6.891630136,0.0,0.0,0.0,0.0,11.8,70902
25013,MA,hampden,27.4,1,0.0,4398.864298,25626.70897,21604.44008,-15.69561234,3502.895215,3278.720872,7642.525007,24613.9365,22863.0911,4301.626695,1991.256611,195.2189546,26.22349915,120695.7104,103309.2026,19832.26853,17452.9422,4358.571365,92396.01255,51415.0,-6.399687369,-7.113227915,-14.40524092,-11.99724745,23.70817062,14.18477206,49.02392738,0.0,20.87984638,0.949074262,5.52907484,4.661252687,1.94684245,1.82225062,1.648908284,5.310564738,4.932812164,0.928094823,0.429622346,0.042119346,0.005657835,26.0406288,22.28941348,4.278898904,3.765548814,2.422410958,19.93484488,1.928196941,7.700705517,0.154695894,0.024596,67.71365078,5.16502329,0.0,0.0,0.0,0.0,17.1,469230
25015,MA,hampshire,11.6,1,0.0,1963.776699,8860.21462,9413.692636,6.246778886,1745.230046,2282.779898,3340.448659,10149.12218,15776.84777,2831.643024,3791.891434,143.2574881,21.48737439,52126.85683,61107.36086,6575.513699,7362.898363,1607.004645,52355.30486,60853.0,30.80108856,55.45036793,17.22817099,11.9744966,16.9319332,12.66573887,20.2411362,0.0,4.715966599,1.242267649,5.604892852,5.955018115,2.973033366,3.888760006,2.113138069,6.420244294,9.980293377,1.791272156,2.398716747,0.090623411,0.013592722,32.97498534,38.6559722,4.159611399,4.657703924,2.737563703,33.11949953,4.505946356,2.243800607,0.153087045,0.025936235,86.18990385,5.088382548,0.0,0.0,0.0,0.0,15.3,160768
25017,MA,middlesex,8.2,1,0.0,6989.703496,98142.92213,92396.4818,-5.855175501,6953.054832,6317.515341,12602.94994,43681.13319,44992.83092,11797.53552,24893.58125,455.0087609,86.95778079,402117.4177,373153.1621,53708.24338,50145.96009,6168.553984,328930.3753,90025.0,-9.14043547,3.002893088,-7.202934867,-6.632656498,21.31875443,13.10737583,19.12151658,0.0,6.543209466,0.465023834,6.529432609,6.147122871,1.197382214,1.087936266,0.838472205,2.90609867,2.993365706,0.784888115,1.656165902,0.030271659,0.005785287,26.75280624,24.82581904,3.573200676,3.336202549,1.062283702,21.88368424,9.269269536,4.373205773,0.104984083,0.022021376,76.5260115,4.514467364,0.0,0.0,0.0,0.0,7.6,1585775
25019,MA,nantucket,8.5,0,0.0,106.9990568,362.6618638,250.3477592,-30.96937279,81.78181826,51.687477,119.7259947,199.9670486,117.0453336,42.07025169,11.532298,0.0,0.0,1558.694459,1060.205464,110.495084,72.79706622,12.74872779,899.6038623,86014.0,-36.79832742,-41.46768959,-31.98118732,-34.11737106,20.72355486,12.06252458,9.231962762,0.0,9.408179316,1.051897924,3.565295555,2.461145883,1.933833489,1.22221511,1.177015284,1.965857733,1.15066195,0.41358879,0.113372965,0.0,0.0,15.32338241,10.42278278,1.086267047,0.715661288,0.301459631,8.843923145,1.160047188,6.527723162,0.05898545,0.009830908,80.53480142,1.706749418,0.0,0.0,0.0,0.0,7.3,10945
25021,MA,norfolk,6.4,1,0.0,8767.186638,58911.93047,54877.10741,-6.848906534,4646.294528,4000.822057,6095.892875,24484.22358,23324.57512,5583.596317,10075.68684,288.3532767,25.13782068,232759.3281,212622.8386,32395.19943,29005.72124,3922.21411,187882.8778,93187.0,-13.89219877,-4.736308888,-8.651206247,-10.46290268,22.6774987,14.50458374,13.49992636,0.0,3.280017888,1.30687734,8.7816845,8.180235137,1.801489849,1.551223298,0.908681952,3.649731472,3.476868916,0.832316661,1.501928424,0.042983271,0.00374716,34.69618068,31.69454253,4.828978078,4.323726801,1.520744942,28.00668969,8.589848699,5.415368562,0.120891406,0.015949914,80.30975628,3.523000638,0.0,0.0,0.0,0.0,7.1,694787
25023,MA,plymouth,12.4,1,0.0,3637.919807,54983.617,49852.244,-9.332549004,3942.970103,3287.275228,3061.352517,30177.39077,28827.33547,5348.021225,1852.504282,437.0791783,47.59950267,222807.9204,202026.5612,31263.04853,28188.3601,4974.229343,190703.4371,74736.0,-16.62946605,-4.473731045,-9.327028947,-9.834896388,24.14031387,13.9105591,22.41326446,0.0,3.15586995,0.735053576,11.10961935,10.07280868,2.176921095,1.814910741,0.618556272,6.097440343,5.824657261,1.080585151,0.374304539,0.088313275,0.009617635,45.01906785,40.82012636,6.316801038,5.695550201,2.746281232,38.53225217,1.197771757,6.86799254,0.206902544,0.023842285,83.92100526,4.760725489,0.0,0.0,0.0,0.0,9.7,509146
25025,MA,suffolk,29.3,1,0.0,714.3714398,3996.860983,1043.57159,-73.8902205,1468.654194,429.4959894,721.8278224,5074.088122,1527.108904,484.3996445,256.63444,13.23143339,2.139582786,20450.08629,5420.461338,3267.822716,840.4952649,369.643653,3949.684777,56530.0,-70.75581228,-69.90377645,-73.49418843,-74.27965536,17.48905506,10.48803154,65.63367619,0.0,19.86848064,0.098940261,0.553564219,0.144534397,0.501646085,0.146702323,0.099972968,0.702759901,0.211504191,0.067089226,0.035543804,0.00183255,0.000296332,2.832331697,0.750732503,0.452592607,0.116408378,0.126258647,0.547030327,8.166360351,19.80269327,0.189329149,0.02714595,48.05650236,7.895502261,0.0,1.0,0.0,0.0,19.8,782962
25027,MA,worcester,15.2,1,0.0,5435.555349,57981.31317,53788.73413,-7.230914253,6421.107003,6105.677916,11098.55687,37560.30247,40090.20098,7428.589884,7906.138847,388.5255864,50.35481785,244033.4104,226510.9412,33072.73469,30416.01837,7647.831819,205301.7768,65621.0,-4.912378601,6.735564796,-7.180356647,-8.032950222,23.44631283,12.77750228,28.22706965,0.0,9.44484517,0.680676443,7.260806205,6.735783535,2.118617857,2.014543327,1.389835211,4.703551237,5.020361978,0.930257502,0.990059363,0.048653762,0.006305766,30.55948898,28.36520868,4.14158811,3.808896399,2.523370667,25.70925585,3.956786784,3.642092187,0.162544205,0.022290346,80.68341198,5.416708462,0.0,0.0,0.0,0.0,12.1,818380
26001,MI,alcona,30.8,0,0.0,0.99999998,164.3121611,151.4671338,-7.817453763,179.2918267,196.3640233,11.16448369,521.3759807,466.6112998,12.98975785,0.935549311,4.6065738,0.0,1302.905976,1202.486046,427.8714152,400.6199755,94.78397763,1182.954164,37618.0,9.522016105,-10.50387492,-7.707381173,-6.369072277,14.55858161,31.44763297,44.91525424,51.77595628,1.133248035,0.009139097,1.501664788,1.384272837,3.52312491,3.858597431,0.1020333,4.764905691,4.264405957,0.118714658,0.008550076,0.042099925,0.0,11.90738417,10.98963669,3.910358391,3.661304839,1.86252658,10.81113292,0.228477426,0.118808262,0.566624018,0.009139097,97.06634984,8.837772397,12.70491803,0.0,0.0,0.0,15.8,10329
26003,MI,alger,21.0,1,1.0,10.99999995,603.0690585,604.8050599,0.287861142,135.9037497,161.7775072,31.16241718,1208.939369,1347.294549,77.02858332,7.99999996,58.89377902,0.0,3335.69165,3341.01671,795.577336,796.2291688,209.6114725,3186.094347,43341.0,19.03829551,11.44434402,0.159638855,0.081932049,17.13363191,20.57077388,37.30941704,40.39362699,1.187376315,0.114571398,6.281315055,6.299396521,3.48649948,4.150269554,0.324574702,12.59180678,14.03285646,0.802297504,0.083324653,0.613412968,0.0,34.74316894,34.79863254,8.28640075,8.293189968,5.377410787,33.18502601,0.322883033,6.322258098,4.030830122,0.0,85.54317259,9.237668161,11.34020619,0.0,0.0,0.0,14.6,9251
26005,MI,allegan,15.1,1,0.0,29.83476354,1675.795412,1207.934719,-27.91872383,773.9012312,802.2885245,157.824472,1625.63208,926.380153,121.847229,27.47067499,12.78102394,0.0,6393.636496,4526.636099,833.3449837,622.1622695,189.0596809,4334.702404,55611.0,3.66807703,-43.01415649,-29.2009156,-25.34157141,26.23150941,12.95957202,35.19991516,32.6255549,6.69072239,0.026779732,1.504196657,1.084244147,1.841832622,1.909392462,0.1416635,1.459169969,0.831520315,0.109370269,0.024657722,0.011472268,0.0,5.738938403,4.063115844,0.748011798,0.558453854,0.449949262,3.890835851,0.556512997,1.134568433,0.487397673,0.018849634,89.71079276,7.45572171,8.423811307,0.0,0.0,0.0,11.2,114136
26007,MI,alpena,24.6,0,0.0,1.932365955,432.8514992,396.6602942,-8.361113473,228.503986,306.0658328,15.76962474,813.2551142,676.9734908,21.4597611,4.820037024,5.217164624,1.047978029,2016.458367,1829.378198,396.6286933,359.8821695,156.2996689,1794.90089,40665.0,33.94332334,-16.75754889,-9.277660855,-9.26471646,20.91019663,19.47766741,41.47225368,44.44444444,1.027096425,0.006528704,1.462434959,1.340159113,1.786443484,2.392821772,0.053279359,2.747669147,2.287227147,0.072504092,0.016285009,0.017626747,0.003540706,6.812819673,6.180749369,1.340052346,1.215900296,1.221950347,6.064264106,0.500033786,0.26353132,0.506790999,0.033786067,96.7058585,7.633069083,11.99494949,0.0,0.0,0.0,16.2,28719
26009,MI,antrim,24.1,1,0.0,0.0,22.03058529,10.24607093,-53.49160817,263.8091645,209.5708175,0.027233858,32.25958462,13.99047762,0.64848959,0.0,0.0,0.0,71.46243672,32.76018219,6.054874883,4.663773728,1.656761504,32.11169251,49118.0,-20.55969025,-56.63156306,-54.15747952,-22.97489514,21.05173876,22.12044105,42.70392323,40.06582885,1.71331637,0.0,0.093429115,0.043452379,2.667433413,2.119017366,0.000115496,0.136809095,0.059331966,0.002750168,0.0,0.0,0.0,0.303063769,0.13893207,0.025678011,0.019778515,0.016751886,0.136181902,0.199321459,0.148430874,0.949957591,0.033927057,95.61492791,8.975444539,9.575104728,0.0,0.0,0.0,14.2,23032
26011,MI,arenac,30.5,1,0.0,6.135771177,6.904027242,782.4167969,11232.75941,261.4010979,364.225998,49.92435535,12.94830873,1945.654934,65.51698046,11.11510122,39.05465885,2.999999943,30.11195091,4582.233906,5.61706069,1142.569545,398.1321494,4457.411399,37120.0,39.33606283,14926.32486,15117.32657,20241.0575,20.0956035,20.29687402,51.02375102,50.06934813,1.415183345,0.038592183,0.043424286,4.921169865,3.900926696,5.435397672,0.314009405,0.081441026,12.23759315,0.412082398,0.069910694,0.245642234,0.018869111,0.189395251,28.82089381,0.035329648,7.186423956,5.941384113,28.03579721,0.182401409,0.182401409,1.151015787,0.056607334,95.79847789,9.459459459,8.691631993,0.0,0.0,0.0,20.1,15303
26013,MI,baraga,24.3,0,1.0,2.000000049,182.0304729,207.3684358,13.91962702,110.6496001,203.4077828,8.428854118,339.2256359,480.7965992,49.01432692,3.000000095,24.83177599,0.0,1320.476202,1452.29932,368.75669,390.8162379,84.28130549,1373.45322,42389.0,83.83056293,41.73356855,9.982998389,5.982141761,20.248307,17.27990971,40.69128044,44.30264357,0.970654628,0.022573364,2.054520011,2.340501533,3.212822303,5.906149325,0.095133794,3.828731782,5.426598185,0.553209107,0.033860046,0.280268352,0.0,14.9037946,16.39164018,4.16203939,4.411018487,2.447192378,15.50172935,0.146726862,7.167042889,12.75395034,0.0,74.54853273,10.68342498,11.85050137,0.0,0.0,0.0,17.3,8583
26015,MI,barry,14.0,1,0.0,3.589660927,422.8481262,419.0771421,-0.8918058,342.3404804,641.5612192,49.06688541,536.465007,601.4855879,34.72366605,7.284814428,7.468391279,0.029680959,1673.083305,1655.553567,264.8227984,275.886106,93.12484602,1602.457348,57665.0,87.40442801,12.12019052,-1.047750448,4.177626583,24.43344093,14.55224511,32.58500436,31.41793649,2.25778649,0.006066383,0.714596397,0.708223585,1.518072283,2.844934678,0.082921071,0.906604375,1.016486553,0.058681605,0.012311045,0.012621282,5.02e-05,2.827443774,2.79781922,0.447539923,0.466236469,0.41295218,2.708088736,0.358271509,0.346441789,0.424179947,0.0084498,95.46076758,7.813862249,9.142724206,0.0,0.0,0.0,9.3,59415
26017,MI,bay,20.8,1,0.0,470.5859346,4268.758367,5105.758303,19.60757354,944.2183489,1419.937211,1150.023835,6993.537412,8345.469726,812.3866374,140.0572617,125.0843324,1.0,20214.58714,23684.24112,3600.523665,4050.560774,1841.744668,22135.12693,46256.0,50.38229374,19.33116581,17.16411007,12.49921264,22.2249028,16.24462982,40.76061439,41.78566379,4.725761105,0.436653585,3.96095273,4.737599449,2.116939105,3.183501583,1.06709953,6.489257233,7.743706309,0.753808202,0.129958209,0.116064927,0.000927893,18.75698206,21.97645111,3.340902159,3.758488623,4.129194602,20.53903826,0.525187666,1.460504217,0.44167726,0.012062614,91.15717586,6.479307801,6.588434893,0.0,0.0,1.0,14.5,105281
26019,MI,benzie,19.1,1,0.0,29.917381605000003,0.0,912.6135522,0.1850222185,172.2605663,235.8942625,86.036201645,0.0,1569.1750485,116.23982459999999,19.172571705000003,35.24641714,0.916495215,0.0,4399.288006000001,0.0,699.5504612499999,268.17206145,3969.6408414999996,48127.0,36.94037325,6.1263624485,-0.29939987300000004,0.0016702260000000038,20.9871612,20.63908702,49.00095147,44.13680782,1.723252496,0.09209318450000001,0.0,3.25494845,2.360380465,3.232313819,0.2631874715,0.0,5.209657673000001,0.3780969945,0.0588131895,0.10069918850000001,0.0015269065,0.0,16.210689170000002,0.0,2.5736765129999997,2.196164784,15.238496795,0.2510699,0.405135521,1.392296719,0.0,95.05278174,11.70313987,8.034744843,0.0,0.0,0.0,10.5,17393
